주식,기사 제목,언론사,주가변동여부,거래량변동여부
셀트리온,공매도 쏟아진 바이오…삼바·셀트리온 주가는 희비 교차,연합뉴스,0,0
셀트리온,"셀트리온, 이셀과 국산 바이오 부품 장기 공급계약 체결",파이낸셜뉴스,0,1
셀트리온,"셀트리온-이셀, 국산 바이오 부품 3년 공급계약",연합뉴스,0,1
셀트리온,"셀트리온-이셀, 국산화 바이오 부품 장기 공급계약 체결",파이낸셜뉴스,0,1
셀트리온,"셀트리온, 이셀과 국산 바이오 소모품 3년 공급계약 체결",이코노미스트,0,1
셀트리온,"셀트리온, 이셀과 국산 바이오 소모품 3년 공급계약 체결",머니S,0,1
셀트리온,"셀트리온, 이셀과 국산 바이오 부품 3년 공급계약",뉴스1,0,1
셀트리온,"셀트리온, 이셀과 국산 바이오 부품 3년 공급계약",SBS Biz,0,1
셀트리온,"셀트리온, 바이오 소재·부품·장비 국산화 나선다",한국경제,0,1
셀트리온,"셀트리온, 이셀과 국산화 바이오 부품 장기 공급계약 체결",머니투데이,0,1
셀트리온,"바이오 '소부장' 국산화 첫발…셀트리온-이셀, 3년 공급 계약",서울경제,0,1
셀트리온,"[빅데이터MSI]시장심리 톱5, LG유플러스·한샘·두산중공업·셀트리온·현대상선",머니투데이,0,1
셀트리온,[Data & Now] 대한민국 최고 부자는 서정진 셀트리온 회장,아시아경제,0,1
셀트리온,"셀트리온 '유플라이마', 임상3상서 오리지널 휴미라와 유사성 확인",머니투데이,0,1
셀트리온,"셀트리온, 유플라이마 임상 3상 결과 발표…""오리지널과 유효성·안전성 유사""",동아일보,0,1
셀트리온,"셀트리온, 유럽 류마티스학회서 '유플라이마' 임상 3상 결과 발표",헤럴드경제,1,1
셀트리온,"셀트리온 ""유플라이마, 오리지널 휴미라와 효능 유사 확인""",머니투데이,1,1
셀트리온,"셀트리온 ""고농도 휴미라시밀러, 임상 3상서 효능 입증""",SBS Biz,1,1
셀트리온,"셀트리온, 바이오시밀러 ‘유플라이마’ 임상3상 결과 발표",아이뉴스24,1,1
셀트리온,"셀트리온 ""유플라이마, 임상3상서 오리지널 '휴미라'와 유사성 확인""",한국경제TV,1,1
셀트리온,"셀트리온, ""유플라이마, 휴미라와 비교해 안전성 등 입증""",한국경제,1,1
셀트리온,"셀트리온, 유럽 류마티스학회서 '유플라이마' 임상 3상 결과 발표",서울경제,1,1
셀트리온,"셀트리온 ""유플라이마, 임상서 오리지널 휴미라와 유사성 확인""",이데일리,1,1
셀트리온,"셀트리온, 유럽 류마티스학회서 '유플라이마' 임상 3상 결과 발표",머니S,1,1
셀트리온,"셀트리온 ""유플라이마, 임상 3상서 오리지널과 효능 유사 확인""",헤럴드경제,1,1
셀트리온,"제약업계, 백신 휴가 도입…유한·삼성바이오·셀트리온 시행(종합)",데일리안,1,1
셀트리온,"셀트리온, 충북지역에 코로나19 자가검사키트 1만5000개 기부",파이낸셜뉴스,1,1
셀트리온,"셀트리온, 코로나19 자가검사키트 1.5만개 충북지역에 기부",뉴스1,1,1
셀트리온,"셀트리온, 충북지역에 코로나 자가검사키트 1만5,000개 기부",연합뉴스,1,1
셀트리온,"셀트리온, 충북에 코로나 자가검사키트 1만5000개 기부",머니투데이,1,1
셀트리온,"셀트리온, 충북지역에 코로나19 자가검사키트 기부",아시아경제,1,1
셀트리온,"셀트리온, 충북지역에 코로나19 자가검사키트 1만 5천개 기부",이데일리,0,0
셀트리온,"셀트리온, 충북에 코로나 자가검사키트 1만5000개 기부… 1억원치",이데일리,0,0
셀트리온,"셀트리온, 충북지역에 코로나19 자가검사키트 1만5천개 기부",한국경제,0,0
셀트리온,"[특징주] 레고켐바이오, 셀트리온 익수다 투자로 재평가… 6%↑",뉴스1,0,0
셀트리온,"“레고켐바이오, 셀트리온 익수다 투자로 재평가 기대”",데일리안,0,0
셀트리온,회사 떠난 서정진 셀트리온 명예회장이 욕먹는 까닭은?,아이뉴스24,0,0
셀트리온,"셀트리온, 지역사회에 코로나19 자가검사키트 1만개 기부",SBS Biz,0,0
셀트리온,"셀트리온, 지역사회에 코로나19 자가검사키트 1만개 기부",머니투데이,0,0
셀트리온,"셀트리온, 코로나 자가검사키트 1만개 인천 연수구에 기부",파이낸셜뉴스,0,0
셀트리온,"셀트리온 ""코로나 자가검사키트 1만개, 인천에 기부""",한국경제,0,0
셀트리온,"셀트리온, 코로나 자가검사키트 1만개 인천 연수구에 기부",아시아경제,0,0
셀트리온,"셀트리온, 코로나 자가검사키트 1만개 인천 연수구에 기부",한국경제TV,0,0
셀트리온,"셀트리온, 자가진단키트 1만개 지역사회 기부",서울경제,0,0
셀트리온,"셀트리온, 코로나19 자가검사키트 1만개 지역사회 기부",연합뉴스,0,0
셀트리온,"셀트리온, 인천 연수구에 코로나19 자가검사키트 1만개 기부",매일경제,0,0
셀트리온,"셀트리온, 유럽 이어 일본시장에서도 오리지널 따라잡았다",이데일리,0,0
셀트리온,셀트리온 ‘허쥬마’ 일본서 잘 나가네…시장점유율 절반 육박,연합뉴스,0,1
셀트리온,셀트리온 '허쥬마' 日 출시 2년 반 만에 시장점유율 절반 육박,뉴스1,0,0
셀트리온,"셀트리온, CT-P43 임상 3상 환자 모집 완료",한국경제TV,0,0
셀트리온,"셀트리온, '자가면역질환 치료' 바이오시밀러 3상 환자 모집 완료",서울경제,0,0
셀트리온,"셀트리온, 스텔라라 바이오시밀러 글로벌 3상 본격화",이데일리,0,0
셀트리온,"셀트리온, '스텔라라' 바이오시밀러 글로벌 임상3상 환자 모집 완료",연합뉴스,0,0
셀트리온,'김소연 앰플' 뭐길래···셀트리온 셀큐어 완판행진,머니투데이,0,0
셀트리온,"셀트리온, 자가면역질환제 '스텔라라' 바이오시밀러 임상 3상 환자 모집 완료",머니S,0,0
셀트리온,"셀트리온 ""'연매출 8.7조원' 스텔라라 복제약 임상3상, 내년 마무리""",연합뉴스,0,0
셀트리온,"[STOCK] 셀트리온헬스케어, 1분기 아쉬운 실적… ""신제품 성과 관건""",이데일리,1,0
셀트리온,"""셀트리온, 렉키로나주 매출 기여·케미칼 인수 시너지 기대···목표가 39만원""",이데일리,1,0
셀트리온,"셀트리온, 자가면역질환약 '스텔라라' 복제약 임상환자 모집완료",이데일리,1,0
셀트리온,"셀트리온, 스텔라라 바이오시밀러 3상 환자 모집 완료",연합뉴스,1,0
셀트리온,"“셀트리온헬스케어, 1분기 트룩시마 공백 아쉬워…목표가 3.45%↓”-메리츠",비즈니스워치,1,1
셀트리온,‘백신’ 삼바 날고 ‘치료제’ 셀트리온 울고… 코로나株 엇갈린 주가 [   ]이 ...,조세일보,1,1
셀트리온,백신과 치료제 엇갈린 증시 운명… 삼성바이오 날고 셀트리온 울고,이코노미스트,0,1
셀트리온,"셀트리온 이너랩 '초유프로틴2', 김호중 완판신화 잇나",MBN,0,1
셀트리온,코스닥 주간 기관 순매도 1위 '셀트리온헬스케어',이데일리,0,1
셀트리온,코스닥 주간 개인 순매수 1위 '셀트리온헬스케어',아이뉴스24,0,1
셀트리온,'공매도 2주' 셀트리온·삼성전자 최다…삼성카드 거래 ⅓ 공매도,머니투데이,0,1
셀트리온,"셀트리온 코로나 치료제, 뉴욕·나이지리아·인도 변이에 효과",머니S,0,1
셀트리온,"셀트리온제약, 1분기 영업익 120% 성장…영업익 96억원 기록",연합뉴스,0,1
셀트리온,"셀트리온, 유럽 이어 최대 미국 시장 바이오시밀러 '점유율 역전' 겨냥",연합뉴스,0,1
셀트리온,"셀트리온 치료제, 변이 효과 확인…정부 ""백신 개발 적극 지원""",한국경제TV,0,1
셀트리온,[강경래의 인더스트리]바이오의약품과 셀트리온,뉴스1,0,1
셀트리온,"셀트리온 렉키로나, 브라질 변이 효과 ‘감소’…뉴욕·나이지리아·인도엔 효과",서울경제,0,1
셀트리온,"셀트리온제약, 1분기 영업익 96억3천만원…전년보다 119.8% 성장",일간스포츠,0,1
셀트리온,"셀트리온제약, 1분기 영업익 96억원…전년비 119%↑",SBS Biz,0,0
셀트리온,"셀트리온제약 1분기 영업익 96억원, 이익률 '11.2%'",연합뉴스,0,0
셀트리온,"셀트리온, 렉키로나 없이도 1Q 영업익 2077억 …전년비 72.8%↑",서울신문,1,0
셀트리온,"셀트리온, 올해 1Q 영업익 2077억원…전년비 72.8% 증가(상보)",이데일리,1,0
셀트리온,"셀트리온, 1분기 영업익 2,077억원…주력 바이오시밀러 안정적 점유율",한국경제TV,1,0
셀트리온,"셀트리온, 1Q 영업익 2077억…전년比 73%↑(종합)",서울경제,1,0
셀트리온,"셀트리온 1분기 매출액 4570억원·영업익 2077억원, 영업이익률 '45%'",SBS Biz,1,0
셀트리온,"셀트리온, 1분기 영업익 2077억원…영업이익률 40%대 회복",머니S,1,0
셀트리온,셀트리온 1분기 매출 4천570억원·영업익 2천77억원(종합),아시아경제,1,0
셀트리온,"셀트리온, 올해 1분기 영업이익 2077억원…전년比 72.8% ↑",파이낸셜뉴스,1,0
셀트리온,"셀트리온, 1분기 영업이익 2077억… 전년 동기 대비 72%↑",뉴스1,1,0
셀트리온,셀트리온1분기 매출 4570억원…22.6% 증가,헤럴드경제,1,0
셀트리온,셀트리온 1Q 영업익 2077억원…전년比 72.8% 증가(1보),한국경제,1,0
셀트리온,"[속보] 셀트리온, 1분기 영업익 2077억… 73%↑",뉴시스,1,0
셀트리온,셀트리온 1분기 영업이익 2077억원…작년 대비 72.7% 증가,TV조선,0,0
셀트리온,셀트리온 1분기 영업이익 2천77억원…작년 동기 대비 72.7%↑,이데일리,0,0
셀트리온,셀트리온 '렉키로나' 범아랍권 진출,이데일리,0,0
셀트리온,"셀트리온, 코로나19 치료제 중동 주요국서 허가신청",뉴스1,0,0
셀트리온,"셀트리온, 코로나 치료제 '렉키로나' 첫 수출 계약···""파키스탄에 10만 바이알...",파이낸셜뉴스,1,0
셀트리온,"[특징주]셀트리온, 코로나 항체치료제 글로벌 판매 소식에 ‘강세’",이코노미스트,1,0
셀트리온,"셀트리온 코로나 치료제, 파키스탄에 세계 첫 수출(상보)",파이낸셜뉴스,1,0
셀트리온,"셀트리온 코로나 치료제, 해외 첫 판매 개시…파키스탄에 수출",이코노미스트,1,0
셀트리온,셀트리온 코로나 항체치료제 파키스탄 수출…첫 글로벌 판매,한국경제,1,0
셀트리온,셀트리온 코로나 항체치료제 파키스탄에 수출…글로벌판매 개시,한국경제,1,0
셀트리온,"셀트리온헬스케어, 코로나19 치료제 '렉키로나' 글로벌 본격 판매 시작",한국경제,1,0
셀트리온,셀트리온 '코로나 치료제' 첫 해외진출…파키스탄 10만바이알 수출(상보),아이뉴스24,1,0
셀트리온,"셀트리온 코로나 치료제, 세계 첫 판매(속보)",이데일리,1,0
셀트리온,"셀트리온헬스케어, 코로나19 항체 치료제 글로벌 판매 개시",이데일리,1,0
셀트리온,셀트리온 '코로나 치료제' 첫 글로벌 진출…파키스탄 10만바이알 판매(1보),파이낸셜뉴스,1,0
셀트리온,"셀트리온헬스케어, 코로나19 치료제 '렉키로나주' 첫 글로벌 판매",아시아경제,1,0
셀트리온,"셀트리온 '렉키로나', 파키스탄 코로나 환자 치료한다",서울경제,1,1
셀트리온,공매도 일주일새 3.3조…외국인 셀트리온 씨젠 노렸다,머니투데이,1,1
셀트리온,공매도 재개 후 나흘간 외국인 3조원 몰렸다… 셀트리온·씨젠에 집중,뉴스1,1,1
셀트리온,공매도 재개 후 외국인 거래 비중 90% 육박…셀트리온?씨젠이 가장 많아,아시아경제,1,1
셀트리온,공매도 표적 '1위' 셀트리온 수익 마이너스…삼성중공업 수익률 가장 높았다,한국경제TV,1,1
셀트리온,공매도 1주일해보니...‘공매도 표적’ 셀트리온 수익은 ‘마이너스’,헤럴드경제,1,1
셀트리온,코스닥 주간 기관 순매수 1위 '셀트리온헬스케어',이데일리,1,1
셀트리온,코스닥 주간 개인 순매도 1위 '셀트리온헬스케어',머니S,1,1
셀트리온,"공매도 금액 감소세…HMM 2위로 껑충, 셀트리온 21위로 뚝",한국경제,1,1
셀트리온,셀트리온 공매도 수익률 -5%...상위 10종목은?,연합뉴스,1,1
셀트리온,셀트리온 공매도 수익률 -4.7%...상위 10개 종목은?,아이뉴스24,1,1
셀트리온,[공매도 1주일] 공매도 수익률은…잔고 1위 셀트리온 '마이너스',아시아경제,1,1
셀트리온,"""왜 우리만…"" 셀트리온 주주들이 '삼바' 언급하는 이유 [박의명의 불개미 구조대...",헤럴드경제,1,1
셀트리온,[종목 현미경] 공매도 표적 셀트리온 '널뛰기'…향후 주가 전망은?,뉴스1,1,1
셀트리온,"""공매도 미풍?""…셀트리온 3형제, 공매도 재개 전 주가 회복했다",아시아경제,1,1
셀트리온,코스피 '3200' 근접 마감…셀트리온 3형제 '강세',SBS Biz,1,1
셀트리온,"코스피, 사흘째 상승해 3200선 '코앞'…셀트리온 5% '강세'",머니투데이,1,1
셀트리온,[특징주] '공매도 취약' 셀트리온·신풍제약 등 반등세,이데일리,1,1
셀트리온,[특징주]'셀트리온 3형제' 공매도 재개 전 가격 회복,연합뉴스,1,1
셀트리온,공매도잔고 1위 셀트리온…4년6개월만 잔고 1조원 아래로,파이낸셜뉴스,0,1
셀트리온,[특징주] ‘코로나 백신 특허 면제 지지’…셀트리온 삼형제 ‘강세’,MBN,0,1
셀트리온,"[특징주] 삼바·셀트리온, 정부 백신 지원·지재권 면제 가능성 ‘강세’",YTN,0,1
셀트리온,[특징주]“코로나 백신 특허 면제 지지” 셀트리온 그룹주 강세,매일경제,0,1
셀트리온,셀트리온 '렉키로나' 코로나19 중증 악화 환자 감소 효과,뉴스1,0,1
셀트리온,"휴마시스·셀트리온 공동개발 진단키트, 국내서 정식허가",일간스포츠,0,1
셀트리온,공매도 거래대금 이틀연속 감소…셀트리온·LG디플 또 '타깃',연합뉴스,0,1
셀트리온,공매도 공포에 출렁이는 셀트리온 삼형제,이데일리,0,1
셀트리온,"""셀트리온 코로나 치료제, 중증악화 줄이는 데 기여""",아이뉴스24,0,1
셀트리온,제약·바이오업계 1분기 '코로나 여파' 계속…SK바사·씨젠·셀트리온은 '활짝',한국경제,0,1
셀트리온,기세 꺾인 공매도 … 셀트리온 등 취약종목 상승 전환,아시아경제,0,1
셀트리온,'공매도 포격' 셀트리온 등 바이오株 '안갯속'…카카오 발목도 잡나,서울경제,0,1
